"9274" "hsa-miR-522-5p" "ANLN" "ENSG00000011426"
"9324" "hsa-miR-423-3p" "WIZ" "ENSG00000011451"
"9326" "hsa-miR-522-5p" "WIZ" "ENSG00000011451"
"9385" "hsa-miR-93-3p" "RABGAP1" "ENSG00000011454"
"9416" "hsa-miR-522-5p" "QPCTL" "ENSG00000011478"
"9633" "hsa-miR-20b-5p" "BRCA1" "ENSG00000012048"
"9637" "hsa-miR-24-3p" "BRCA1" "ENSG00000012048"
"9711" "hsa-miR-10a-5p" "EXTL3" "ENSG00000012232"
"9735" "hsa-miR-522-5p" "EXTL3" "ENSG00000012232"
"9921" "hsa-miR-522-5p" "PSMC4" "ENSG00000013275"
"10081" "hsa-miR-455-3p" "PGM3" "ENSG00000013375"
"10084" "hsa-miR-522-5p" "PGM3" "ENSG00000013375"
"10221" "hsa-miR-522-5p" "GPRC5A" "ENSG00000013588"
"10258" "hsa-miR-324-5p" "TACC3" "ENSG00000013810"
"10316" "hsa-miR-522-5p" "CAPN1" "ENSG00000014216"
"10388" "hsa-miR-522-5p" "SLC30A9" "ENSG00000014824"
"10394" "hsa-miR-522-5p" "MTMR11" "ENSG00000014914"
"10461" "hsa-miR-93-5p" "CCDC88C" "ENSG00000015133"
"10500" "hsa-miR-10b-5p" "ZMYND11" "ENSG00000015171"
"10593" "hsa-miR-522-5p" "BID" "ENSG00000015475"
"10622" "hsa-miR-155-5p" "MATR3" "ENSG00000015479"
"10640" "hsa-miR-185-5p" "MATR3" "ENSG00000015479"
"10974" "hsa-miR-10a-5p" "RALBP1" "ENSG00000017797"
"10975" "hsa-miR-10b-5p" "RALBP1" "ENSG00000017797"
"10993" "hsa-miR-522-5p" "RALBP1" "ENSG00000017797"
"11526" "hsa-miR-92a-3p" "NRXN3" "ENSG00000021645"
"11662" "hsa-miR-522-5p" "NLRP2" "ENSG00000022556"
"11668" "hsa-miR-522-5p" "SLC45A4" "ENSG00000022567"
"11688" "hsa-miR-484" "RNF10" "ENSG00000022840"
"11745" "hsa-miR-522-5p" "GRAMD1B" "ENSG00000023171"
"11860" "hsa-miR-522-5p" "NDUFS1" "ENSG00000023228"
"11923" "hsa-miR-133b" "RB1CC1" "ENSG00000023287"
"12105" "hsa-miR-522-5p" "BIRC3" "ENSG00000023445"
"12283" "hsa-miR-522-5p" "AKAP11" "ENSG00000023516"
"12368" "hsa-miR-522-5p" "SRFBP1" "ENSG00000023734"
"12427" "hsa-miR-522-5p" "UBR2" "ENSG00000024048"
"12562" "hsa-miR-522-5p" "CCDC28A" "ENSG00000024862"
"12687" "hsa-miR-522-5p" "HSF2" "ENSG00000025156"
"12743" "hsa-miR-522-5p" "PHF20" "ENSG00000025293"
"12789" "hsa-miR-296-3p" "SEC63" "ENSG00000025796"
"12801" "hsa-let-7a-5p" "KPNA6" "ENSG00000025800"
"12944" "hsa-miR-522-5p" "KPNA6" "ENSG00000025800"
"13026" "hsa-miR-17-3p" "VIM" "ENSG00000026025"
"13249" "hsa-miR-328-3p" "CD44" "ENSG00000026508"
"13279" "hsa-miR-522-5p" "CD44" "ENSG00000026508"
"13362" "hsa-miR-17-5p" "BTN3A1" "ENSG00000026950"
"13373" "hsa-miR-324-5p" "BTN3A1" "ENSG00000026950"
"13404" "hsa-miR-522-5p" "IFNGR1" "ENSG00000027697"
"13631" "hsa-miR-95-3p" "SNX1" "ENSG00000028528"
"13874" "hsa-miR-522-5p" "BCLAF1" "ENSG00000029363"
"13967" "hsa-miR-522-5p" "SLC39A9" "ENSG00000029364"
"14003" "hsa-let-7f-5p" "RABEP1" "ENSG00000029725"
"14143" "hsa-miR-522-5p" "NUP160" "ENSG00000030066"
"14224" "hsa-miR-107" "GRN" "ENSG00000030582"
"14401" "hsa-miR-29a-3p" "SARS" "ENSG00000031698"
"14567" "hsa-miR-326" "ABCF2" "ENSG00000033050"
"14700" "hsa-miR-31-5p" "UBA6" "ENSG00000033178"
"14736" "hsa-miR-522-5p" "GAB2" "ENSG00000033327"
"14927" "hsa-miR-21-5p" "MAP2K3" "ENSG00000034152"
"15108" "hsa-miR-522-5p" "RNF19A" "ENSG00000034677"
"15195" "hsa-miR-92a-3p" "FAM136A" "ENSG00000035141"
"15287" "hsa-miR-522-5p" "VCL" "ENSG00000035403"
"15367" "hsa-miR-522-5p" "NSMAF" "ENSG00000035681"
"15442" "hsa-miR-522-5p" "ADSS" "ENSG00000035687"
"15481" "hsa-miR-17-5p" "TIMP2" "ENSG00000035862"
"15501" "hsa-miR-20a-5p" "TIMP2" "ENSG00000035862"
"15569" "hsa-miR-519a-3p" "TIMP2" "ENSG00000035862"
"15572" "hsa-miR-519a-5p" "TIMP2" "ENSG00000035862"
"15575" "hsa-miR-519c-3p" "TIMP2" "ENSG00000035862"
"15578" "hsa-miR-519d-3p" "TIMP2" "ENSG00000035862"
"15580" "hsa-miR-522-5p" "TIMP2" "ENSG00000035862"
"15795" "hsa-miR-522-5p" "NSUN2" "ENSG00000037474"
"15860" "hsa-miR-522-5p" "MFAP3" "ENSG00000037749"
"15897" "hsa-miR-196a-5p" "HOXC8" "ENSG00000037965"
"15901" "hsa-miR-196b-5p" "HOXC8" "ENSG00000037965"
"16179" "hsa-miR-522-5p" "TRIO" "ENSG00000038382"
"16361" "hsa-miR-522-5p" "CDH1" "ENSG00000039068"
"16372" "hsa-miR-9-5p" "CDH1" "ENSG00000039068"
"16427" "hsa-miR-522-5p" "ZFYVE16" "ENSG00000039319"
"16604" "hsa-miR-522-5p" "PHLPP2" "ENSG00000040199"
"16639" "hsa-miR-522-5p" "SPDL1" "ENSG00000040275"
"16657" "hsa-miR-522-5p" "STAU2" "ENSG00000040341"
"16684" "hsa-miR-522-5p" "CTNS" "ENSG00000040531"
"16696" "hsa-miR-522-5p" "RTN4R" "ENSG00000040608"
"16737" "hsa-miR-484" "PHF23" "ENSG00000040633"
"16782" "hsa-miR-522-5p" "INPP4A" "ENSG00000040933"
"16787" "hsa-miR-877-5p" "INPP4A" "ENSG00000040933"
"17005" "hsa-miR-320a" "TDP1" "ENSG00000042088"
"17100" "hsa-miR-522-5p" "RETSAT" "ENSG00000042445"
"17137" "hsa-miR-522-5p" "AP2S1" "ENSG00000042753"
"17246" "hsa-miR-522-5p" "JADE2" "ENSG00000043143"
"17310" "hsa-miR-320a" "ZIC2" "ENSG00000043355"
"17559" "hsa-miR-181a-5p" "HSPA5" "ENSG00000044574"
"17569" "hsa-miR-199a-5p" "HSPA5" "ENSG00000044574"
"17586" "hsa-miR-30d-5p" "HSPA5" "ENSG00000044574"
"17619" "hsa-miR-522-5p" "HSPA5" "ENSG00000044574"
"17726" "hsa-miR-522-5p" "DSG2" "ENSG00000046604"
"17766" "hsa-miR-155-5p" "GPM6B" "ENSG00000046653"
"17817" "hsa-miR-200a-3p" "WDR37" "ENSG00000047056"
"17848" "hsa-miR-744-5p" "WDR37" "ENSG00000047056"
"17878" "hsa-miR-522-5p" "YTHDC2" "ENSG00000047188"
"18002" "hsa-miR-455-3p" "POLR2B" "ENSG00000047315"
"18367" "hsa-miR-100-5p" "MAP4" "ENSG00000047849"
"18470" "hsa-miR-522-5p" "MAP4" "ENSG00000047849"
"18495" "hsa-miR-92a-3p" "MAP4" "ENSG00000047849"
"18599" "hsa-miR-522-5p" "TSPAN17" "ENSG00000048140"
"18879" "hsa-miR-522-5p" "MRPS10" "ENSG00000048544"
"19271" "hsa-miR-522-5p" "FAM120A" "ENSG00000048828"
"19286" "hsa-miR-93-3p" "FAM120A" "ENSG00000048828"
"19305" "hsa-miR-522-5p" "R3HDM1" "ENSG00000048991"
"19319" "hsa-miR-522-5p" "ERCC8" "ENSG00000049167"
"19663" "hsa-miR-196a-5p" "RFC2" "ENSG00000049541"
"19711" "hsa-miR-92b-3p" "ARID1B" "ENSG00000049618"
"19797" "hsa-miR-522-5p" "NEDD4L" "ENSG00000049759"
"19990" "hsa-miR-522-5p" "LIMA1" "ENSG00000050405"
"20002" "hsa-miR-877-3p" "LIMA1" "ENSG00000050405"
"20053" "hsa-miR-106b-5p" "MAPK9" "ENSG00000050748"
"20087" "hsa-miR-522-5p" "MAPK9" "ENSG00000050748"
"20089" "hsa-miR-92a-3p" "MAPK9" "ENSG00000050748"
"20207" "hsa-miR-522-5p" "HERPUD1" "ENSG00000051108"
"20263" "hsa-miR-30c-5p" "POLK" "ENSG00000051341"
"20350" "hsa-miR-522-5p" "PIK3CB" "ENSG00000051382"
"20375" "hsa-miR-522-5p" "HEBP2" "ENSG00000051620"
"20435" "hsa-miR-522-5p" "PRSS8" "ENSG00000052344"
"20496" "hsa-miR-522-5p" "SIKE1" "ENSG00000052723"
"20673" "hsa-miR-19a-3p" "MSMO1" "ENSG00000052802"
"20774" "hsa-miR-522-5p" "MSMO1" "ENSG00000052802"
"20946" "hsa-miR-522-5p" "AKR7A2" "ENSG00000053371"
"20962" "hsa-miR-708-5p" "NNAT" "ENSG00000053438"
"20973" "hsa-miR-17-5p" "LAMA3" "ENSG00000053747"
"20976" "hsa-miR-20a-5p" "LAMA3" "ENSG00000053747"
"21029" "hsa-miR-522-5p" "TRAPPC3" "ENSG00000054116"
"21059" "hsa-miR-522-5p" "THRAP3" "ENSG00000054118"
"21061" "hsa-miR-615-3p" "THRAP3" "ENSG00000054118"
"21092" "hsa-miR-17-3p" "LY75" "ENSG00000054219"
"21093" "hsa-miR-17-5p" "LY75" "ENSG00000054219"
"21094" "hsa-miR-18a-3p" "LY75" "ENSG00000054219"
"21095" "hsa-miR-18a-5p" "LY75" "ENSG00000054219"
"21097" "hsa-miR-19a-3p" "LY75" "ENSG00000054219"
"21098" "hsa-miR-19a-5p" "LY75" "ENSG00000054219"
"21099" "hsa-miR-19b-1-5p" "LY75" "ENSG00000054219"
"21101" "hsa-miR-19b-3p" "LY75" "ENSG00000054219"
"21103" "hsa-miR-20a-3p" "LY75" "ENSG00000054219"
"21104" "hsa-miR-20a-5p" "LY75" "ENSG00000054219"
"21110" "hsa-miR-522-5p" "LY75" "ENSG00000054219"
"21136" "hsa-miR-92a-1-5p" "LY75" "ENSG00000054219"
"21245" "hsa-miR-522-5p" "ARID4B" "ENSG00000054267"
"21286" "hsa-let-7c-5p" "HHAT" "ENSG00000054392"
"21287" "hsa-miR-10b-5p" "HHAT" "ENSG00000054392"
"21404" "hsa-miR-204-5p" "FOXC1" "ENSG00000054598"
"21437" "hsa-miR-522-5p" "FOXC1" "ENSG00000054598"
"21525" "hsa-miR-522-5p" "SYNE2" "ENSG00000054654"
"21562" "hsa-miR-522-5p" "PLEKHH1" "ENSG00000054690"
"21636" "hsa-miR-522-5p" "ATP9A" "ENSG00000054793"
"21836" "hsa-miR-522-5p" "SZRD1" "ENSG00000055070"
"21884" "hsa-miR-100-5p" "CUL1" "ENSG00000055130"
"21905" "hsa-miR-203a-3p" "CUL1" "ENSG00000055130"
"21924" "hsa-miR-522-5p" "CUL1" "ENSG00000055130"
"21978" "hsa-let-7a-5p" "TAB2" "ENSG00000055208"
"22074" "hsa-miR-23b-3p" "TAB2" "ENSG00000055208"
"22108" "hsa-miR-520d-5p" "TAB2" "ENSG00000055208"
"22109" "hsa-miR-522-5p" "TAB2" "ENSG00000055208"
"22316" "hsa-miR-522-5p" "USP36" "ENSG00000055483"
"22375" "hsa-miR-15b-5p" "KMT2C" "ENSG00000055609"
"22396" "hsa-miR-186-5p" "KMT2C" "ENSG00000055609"
"22528" "hsa-miR-484" "KMT2C" "ENSG00000055609"
"22536" "hsa-miR-522-5p" "KMT2C" "ENSG00000055609"
"22781" "hsa-miR-522-5p" "PUM2" "ENSG00000055917"
"22902" "hsa-miR-522-5p" "ZFR" "ENSG00000056097"
"22927" "hsa-miR-16-5p" "ZNF280C" "ENSG00000056277"
"23158" "hsa-miR-522-5p" "RC3H2" "ENSG00000056586"
"23211" "hsa-miR-155-5p" "IL17RB" "ENSG00000056736"
"23219" "hsa-miR-522-5p" "TRAF3IP2" "ENSG00000056972"
"23253" "hsa-miR-17-5p" "DCBLD2" "ENSG00000057019"
"23295" "hsa-miR-522-5p" "DCBLD2" "ENSG00000057019"
"23340" "hsa-miR-522-5p" "SOAT1" "ENSG00000057252"
"23359" "hsa-miR-222-3p" "PKP2" "ENSG00000057294"
"23616" "hsa-miR-522-5p" "PITHD1" "ENSG00000057757"
"23642" "hsa-miR-495-3p" "MTA3" "ENSG00000057935"
"23765" "hsa-miR-522-5p" "LAMC2" "ENSG00000058085"
"23862" "hsa-miR-522-5p" "SEC61A1" "ENSG00000058262"
"23992" "hsa-miR-522-5p" "PPP1R12A" "ENSG00000058272"
"24268" "hsa-miR-100-5p" "RIOK2" "ENSG00000058729"
"24358" "hsa-miR-522-5p" "NDC1" "ENSG00000058804"
"24517" "hsa-miR-522-5p" "TARBP1" "ENSG00000059588"
"24530" "hsa-miR-138-5p" "MXD1" "ENSG00000059728"
"24847" "hsa-miR-125b-5p" "WNK1" "ENSG00000060237"
"24900" "hsa-miR-18a-3p" "WNK1" "ENSG00000060237"
"25016" "hsa-miR-423-3p" "WNK1" "ENSG00000060237"
"25032" "hsa-miR-522-5p" "WNK1" "ENSG00000060237"
"25125" "hsa-miR-522-5p" "CCAR1" "ENSG00000060339"
"25173" "hsa-miR-522-5p" "PIGV" "ENSG00000060642"
"25334" "hsa-miR-522-5p" "QSER1" "ENSG00000060749"
"25487" "hsa-miR-132-3p" "NCKAP1" "ENSG00000061676"
"25677" "hsa-miR-196b-5p" "MRPS28" "ENSG00000061794"
"25894" "hsa-miR-365a-3p" "GPBP1" "ENSG00000062194"
"25899" "hsa-miR-522-5p" "GPBP1" "ENSG00000062194"
"25912" "hsa-let-7a-5p" "CS" "ENSG00000062485"
"25954" "hsa-miR-484" "MRPS24" "ENSG00000062582"
"25973" "hsa-miR-141-3p" "ELMO2" "ENSG00000062598"
"26196" "hsa-miR-522-5p" "APPBP2" "ENSG00000062725"
"26244" "hsa-miR-522-5p" "EIF4B" "ENSG00000063046"
"26333" "hsa-miR-342-3p" "ISOC2" "ENSG00000063241"
"26397" "hsa-miR-522-5p" "U2AF2" "ENSG00000063244"
"26406" "hsa-miR-92a-3p" "U2AF2" "ENSG00000063244"
"26436" "hsa-miR-522-5p" "EPN1" "ENSG00000063245"
"26596" "hsa-miR-522-5p" "MTMR1" "ENSG00000063601"
"26636" "hsa-miR-19a-3p" "RNF4" "ENSG00000063978"
"26708" "hsa-miR-522-5p" "CASP8" "ENSG00000064012"
"26773" "hsa-miR-522-5p" "TM7SF3" "ENSG00000064115"
"26780" "hsa-miR-449a" "WISP2" "ENSG00000064205"
"27042" "hsa-miR-522-5p" "HIPK2" "ENSG00000064393"
"27059" "hsa-miR-760" "HIPK2" "ENSG00000064393"
"27143" "hsa-miR-522-5p" "TNPO3" "ENSG00000064419"
"27246" "hsa-miR-522-5p" "CTSA" "ENSG00000064601"
"27325" "hsa-miR-522-5p" "SLC12A2" "ENSG00000064651"
"27404" "hsa-miR-522-5p" "CNN2" "ENSG00000064666"
"27569" "hsa-miR-522-5p" "ANKS1A" "ENSG00000064999"
"27622" "hsa-miR-484" "AP3D1" "ENSG00000065000"
"27629" "hsa-miR-522-5p" "AP3D1" "ENSG00000065000"
"27635" "hsa-miR-744-5p" "AP3D1" "ENSG00000065000"
"27663" "hsa-miR-522-5p" "NTHL1" "ENSG00000065057"
"27696" "hsa-miR-522-5p" "UHRF1BP1" "ENSG00000065060"
"27758" "hsa-miR-522-5p" "GNAI3" "ENSG00000065135"
"27871" "hsa-miR-522-5p" "IPO5" "ENSG00000065150"
"27903" "hsa-miR-522-5p" "OAT" "ENSG00000065154"
"27974" "hsa-miR-155-5p" "PKN2" "ENSG00000065243"
"28063" "hsa-miR-522-5p" "WDR18" "ENSG00000065268"
"28149" "hsa-miR-522-5p" "TRAM2" "ENSG00000065308"
"28219" "hsa-miR-192-5p" "MCM10" "ENSG00000065328"
"28231" "hsa-miR-205-5p" "ERBB3" "ENSG00000065361"
"28238" "hsa-miR-522-5p" "ERBB3" "ENSG00000065361"
"28359" "hsa-miR-522-5p" "TBC1D22B" "ENSG00000065491"
"28520" "hsa-miR-320a" "SPEN" "ENSG00000065526"
"28529" "hsa-miR-324-5p" "SPEN" "ENSG00000065526"
"28596" "hsa-miR-522-5p" "SPEN" "ENSG00000065526"
"28640" "hsa-miR-769-5p" "SPEN" "ENSG00000065526"
"28851" "hsa-miR-522-5p" "CYB5R4" "ENSG00000065615"
"29031" "hsa-miR-7-1-3p" "TBC1D1" "ENSG00000065882"
"29061" "hsa-miR-133b" "CDK13" "ENSG00000065883"
"29214" "hsa-miR-522-5p" "MTHFD2" "ENSG00000065911"
"29312" "hsa-miR-25-3p" "YBX1" "ENSG00000065978"
"29317" "hsa-miR-34a-5p" "YBX1" "ENSG00000065978"
"29321" "hsa-miR-522-5p" "YBX1" "ENSG00000065978"
"29325" "hsa-miR-605-5p" "YBX1" "ENSG00000065978"
"29326" "hsa-miR-615-3p" "YBX1" "ENSG00000065978"
"29509" "hsa-miR-522-5p" "DIP2B" "ENSG00000066084"
"29602" "hsa-miR-522-5p" "SMARCD1" "ENSG00000066117"
"29670" "hsa-miR-33b-3p" "NFYC" "ENSG00000066136"
"29682" "hsa-miR-522-5p" "NFYC" "ENSG00000066136"
"29761" "hsa-miR-522-5p" "ASPM" "ENSG00000066279"
"29807" "hsa-miR-522-5p" "ELOVL1" "ENSG00000066322"
"29829" "hsa-miR-1303" "CLDN18" "ENSG00000066405"
"29993" "hsa-miR-27b-3p" "EML1" "ENSG00000066629"
"30069" "hsa-miR-92a-3p" "THUMPD1" "ENSG00000066654"
"30228" "hsa-miR-522-5p" "ARFGEF1" "ENSG00000066777"
"30270" "hsa-miR-522-5p" "MTFR1" "ENSG00000066855"
"30294" "hsa-miR-522-5p" "FECH" "ENSG00000066926"
"30470" "hsa-miR-520a-3p" "PFKP" "ENSG00000067057"
"30471" "hsa-miR-520b" "PFKP" "ENSG00000067057"
"30472" "hsa-miR-520e" "PFKP" "ENSG00000067057"
"30673" "hsa-miR-18a-5p" "NEO1" "ENSG00000067141"
"30689" "hsa-miR-320a" "NEO1" "ENSG00000067141"
"30788" "hsa-miR-93-5p" "TRAM1" "ENSG00000067167"
"30915" "hsa-miR-1260b" "PKM" "ENSG00000067225"
"30993" "hsa-miR-522-5p" "PKM" "ENSG00000067225"
"31062" "hsa-miR-522-5p" "DNTTIP2" "ENSG00000067334"
"31085" "hsa-miR-182-5p" "TP53BP1" "ENSG00000067369"
"31187" "hsa-miR-200c-3p" "RHOA" "ENSG00000067560"
"31191" "hsa-miR-221-3p" "RHOA" "ENSG00000067560"
"31208" "hsa-miR-522-5p" "RHOA" "ENSG00000067560"
"31238" "hsa-miR-522-5p" "DHX8" "ENSG00000067596"
"31242" "hsa-miR-92a-3p" "DHX8" "ENSG00000067596"
"31243" "hsa-miR-935" "DHX8" "ENSG00000067596"
"31265" "hsa-miR-197-3p" "IARS2" "ENSG00000067704"
"31290" "hsa-miR-522-5p" "IARS2" "ENSG00000067704"
"31299" "hsa-miR-92a-3p" "IARS2" "ENSG00000067704"
"31330" "hsa-miR-29a-3p" "NAV3" "ENSG00000067798"
"31390" "hsa-miR-124-3p" "ROCK1" "ENSG00000067900"
"31401" "hsa-miR-130a-3p" "ROCK1" "ENSG00000067900"
"31415" "hsa-miR-335-5p" "ROCK1" "ENSG00000067900"
"31535" "hsa-miR-29b-3p" "HDAC4" "ENSG00000068024"
"31645" "hsa-miR-155-5p" "MEF2A" "ENSG00000068305"
"31904" "hsa-miR-34a-5p" "ACSL4" "ENSG00000068366"
"31986" "hsa-miR-484" "GRIPAP1" "ENSG00000068400"
"31987" "hsa-miR-522-5p" "GRIPAP1" "ENSG00000068400"
"32025" "hsa-miR-522-5p" "PRR11" "ENSG00000068489"
"32072" "hsa-miR-522-5p" "ATP11A" "ENSG00000068650"
"32076" "hsa-miR-744-5p" "ATP11A" "ENSG00000068650"
"32120" "hsa-miR-522-5p" "POLR1A" "ENSG00000068654"
"32408" "hsa-miR-183-5p" "KIF2A" "ENSG00000068796"
"32447" "hsa-miR-522-5p" "KIF2A" "ENSG00000068796"
"32579" "hsa-miR-149-5p" "PITX1" "ENSG00000069011"
"32588" "hsa-miR-522-5p" "PITX1" "ENSG00000069011"
"32694" "hsa-miR-522-5p" "MAST4" "ENSG00000069020"
"32752" "hsa-miR-522-5p" "NUP133" "ENSG00000069248"
"33205" "hsa-miR-505-5p" "NUCKS1" "ENSG00000069275"
"33207" "hsa-miR-522-5p" "NUCKS1" "ENSG00000069275"
"33348" "hsa-miR-522-5p" "VPS35" "ENSG00000069329"
"33394" "hsa-miR-522-5p" "DNAJA2" "ENSG00000069345"
"33754" "hsa-miR-92a-3p" "RORA" "ENSG00000069667"
"34002" "hsa-miR-522-5p" "ATP1B3" "ENSG00000069849"
"34005" "hsa-miR-760" "ATP1B3" "ENSG00000069849"
"34057" "hsa-miR-522-5p" "NEDD4" "ENSG00000069869"
"34280" "hsa-miR-221-3p" "LRP6" "ENSG00000070018"
"34653" "hsa-miR-522-5p" "SLC44A1" "ENSG00000070214"
"34668" "hsa-miR-185-5p" "SMG6" "ENSG00000070366"
"34823" "hsa-miR-522-5p" "DGCR2" "ENSG00000070413"
"34934" "hsa-miR-181b-5p" "ZXDC" "ENSG00000070476"
"34943" "hsa-miR-522-5p" "ZXDC" "ENSG00000070476"
"34956" "hsa-miR-484" "JMJD6" "ENSG00000070495"
