"17950" "hsa-miR-124-3p" "POLR2B" "ENSG00000047315"
"18503" "hsa-miR-100-5p" "GOPC" "ENSG00000047932"
"18535" "hsa-miR-99a-5p" "GOPC" "ENSG00000047932"
"18584" "hsa-miR-941" "HDAC9" "ENSG00000048052"
"18600" "hsa-miR-941" "TSPAN17" "ENSG00000048140"
"19406" "hsa-miR-124-3p" "VAMP3" "ENSG00000049245"
"20056" "hsa-miR-1291" "MAPK9" "ENSG00000050748"
"20074" "hsa-miR-20a-5p" "MAPK9" "ENSG00000050748"
"20233" "hsa-miR-941" "RAD51" "ENSG00000051180"
"20896" "hsa-miR-100-5p" "ALX4" "ENSG00000052850"
"20901" "hsa-miR-99a-5p" "ALX4" "ENSG00000052850"
"21004" "hsa-miR-124-3p" "ANAPC4" "ENSG00000053900"
"21083" "hsa-miR-106b-5p" "LY75" "ENSG00000054219"
"21086" "hsa-miR-146a-5p" "LY75" "ENSG00000054219"
"21090" "hsa-miR-155-3p" "LY75" "ENSG00000054219"
"21091" "hsa-miR-155-5p" "LY75" "ENSG00000054219"
"21107" "hsa-miR-25-3p" "LY75" "ENSG00000054219"
"21137" "hsa-miR-93-5p" "LY75" "ENSG00000054219"
"22833" "hsa-miR-941" "MRPL43" "ENSG00000055950"
"22943" "hsa-miR-941" "PHF21B" "ENSG00000056487"
"23767" "hsa-miR-941" "LAMC2" "ENSG00000058085"
"24470" "hsa-miR-124-3p" "ALDH18A1" "ENSG00000059573"
"25092" "hsa-miR-941" "WNK1" "ENSG00000060237"
"25431" "hsa-miR-146a-3p" "HDAC7" "ENSG00000061273"
"25432" "hsa-miR-146a-5p" "HDAC7" "ENSG00000061273"
"25988" "hsa-miR-200a-3p" "ELMO2" "ENSG00000062598"
"25990" "hsa-miR-200b-3p" "ELMO2" "ENSG00000062598"
"25992" "hsa-miR-200c-3p" "ELMO2" "ENSG00000062598"
"26007" "hsa-miR-429" "ELMO2" "ENSG00000062598"
"26604" "hsa-miR-1-3p" "GPC1" "ENSG00000063660"
"26829" "hsa-miR-941" "CDON" "ENSG00000064309"
"27384" "hsa-miR-23b-3p" "CNN2" "ENSG00000064666"
"27713" "hsa-miR-1-3p" "GNAI3" "ENSG00000065135"
"28229" "hsa-miR-145-5p" "ERBB3" "ENSG00000065361"
"28841" "hsa-miR-941" "FYN" "ENSG00000065613"
"29304" "hsa-miR-124-3p" "YBX1" "ENSG00000065978"
"29669" "hsa-miR-33a-5p" "NFYC" "ENSG00000066136"
"31192" "hsa-miR-27a-3p" "RHOA" "ENSG00000067560"
"31301" "hsa-miR-153-3p" "SYT1" "ENSG00000067715"
"31386" "hsa-miR-100-5p" "ROCK1" "ENSG00000067900"
"31424" "hsa-miR-99a-5p" "ROCK1" "ENSG00000067900"
"31544" "hsa-miR-1291" "RASSF1" "ENSG00000068028"
"31547" "hsa-miR-100-5p" "FGFR3" "ENSG00000068078"
"31552" "hsa-miR-1291" "FGFR3" "ENSG00000068078"
"31574" "hsa-miR-99a-5p" "FGFR3" "ENSG00000068078"
"32349" "hsa-miR-124-3p" "SRBD1" "ENSG00000068784"
"34011" "hsa-miR-100-5p" "NEDD4" "ENSG00000069869"
"34250" "hsa-miR-941" "RAB27A" "ENSG00000069974"
"34283" "hsa-miR-27a-5p" "LRP6" "ENSG00000070018"
"34595" "hsa-miR-100-5p" "SLC44A1" "ENSG00000070214"
"34776" "hsa-miR-100-5p" "DGCR2" "ENSG00000070413"
"35084" "hsa-miR-100-5p" "ASNS" "ENSG00000070669"
"35127" "hsa-miR-99a-5p" "ASNS" "ENSG00000070669"
"35416" "hsa-miR-124-3p" "TCOF1" "ENSG00000070814"
"35506" "hsa-miR-522-5p" "CDC42" "ENSG00000070831"
"36330" "hsa-miR-100-5p" "ATP6AP1" "ENSG00000071553"
"36371" "hsa-miR-145-5p" "TCF3" "ENSG00000071564"
"36429" "hsa-miR-100-5p" "TRIB2" "ENSG00000071575"
"36510" "hsa-miR-124-3p" "MBD3" "ENSG00000071655"
"36657" "hsa-miR-1-3p" "MYO3B" "ENSG00000071909"
"36804" "hsa-miR-941" "PRKACA" "ENSG00000072062"
"36848" "hsa-miR-941" "ADGRL1" "ENSG00000072071"
"36853" "hsa-miR-1-3p" "ACTN1" "ENSG00000072110"
"37328" "hsa-miR-33a-3p" "SREBF1" "ENSG00000072310"
"37329" "hsa-miR-33a-5p" "SREBF1" "ENSG00000072310"
"37839" "hsa-miR-124-3p" "HSD17B10" "ENSG00000072506"
"38219" "hsa-miR-941" "NDE1" "ENSG00000072864"
"38447" "hsa-miR-34a-5p" "SDHA" "ENSG00000073578"
"38515" "hsa-miR-218-5p" "KDM5A" "ENSG00000073614"
"38848" "hsa-miR-1-3p" "PICALM" "ENSG00000073921"
"38991" "hsa-miR-1291" "GLI2" "ENSG00000074047"
"39197" "hsa-miR-941" "PPP2R2C" "ENSG00000074211"
"39216" "hsa-miR-138-5p" "EED" "ENSG00000074266"
"39250" "hsa-miR-17-5p" "TSG101" "ENSG00000074319"
"39267" "hsa-miR-20a-5p" "TSG101" "ENSG00000074319"
"39551" "hsa-miR-941" "ZNF532" "ENSG00000074657"
"40072" "hsa-miR-100-5p" "SEMA3C" "ENSG00000075223"
"40099" "hsa-miR-99a-5p" "SEMA3C" "ENSG00000075223"
"41091" "hsa-miR-151a-5p" "ACTB" "ENSG00000075624"
"41096" "hsa-miR-15a-5p" "ACTB" "ENSG00000075624"
"41102" "hsa-miR-15b-5p" "ACTB" "ENSG00000075624"
"41133" "hsa-miR-195-5p" "ACTB" "ENSG00000075624"
"41150" "hsa-miR-21-5p" "ACTB" "ENSG00000075624"
"41161" "hsa-miR-28-5p" "ACTB" "ENSG00000075624"
"41164" "hsa-miR-29b-3p" "ACTB" "ENSG00000075624"
"41221" "hsa-miR-497-5p" "ACTB" "ENSG00000075624"
"41253" "hsa-miR-708-3p" "ACTB" "ENSG00000075624"
"41490" "hsa-miR-941" "EXOSC7" "ENSG00000075914"
"41739" "hsa-miR-100-5p" "BAZ2A" "ENSG00000076108"
"41978" "hsa-miR-99a-5p" "BAZ2A" "ENSG00000076108"
"42128" "hsa-miR-141-3p" "KLHL20" "ENSG00000076321"
"42150" "hsa-miR-200a-3p" "KLHL20" "ENSG00000076321"
"42152" "hsa-miR-200b-3p" "KLHL20" "ENSG00000076321"
"42543" "hsa-miR-124-3p" "MCAM" "ENSG00000076706"
"42620" "hsa-miR-941" "RAP1GAP" "ENSG00000076864"
"43464" "hsa-miR-155-5p" "JADE1" "ENSG00000077684"
"43726" "hsa-miR-100-5p" "MAP2" "ENSG00000078018"
"43752" "hsa-miR-99a-5p" "MAP2" "ENSG00000078018"
"44198" "hsa-miR-1-3p" "GNB1" "ENSG00000078369"
"44506" "hsa-miR-100-5p" "EDN1" "ENSG00000078401"
"44542" "hsa-miR-99a-5p" "EDN1" "ENSG00000078401"
"44991" "hsa-miR-100-5p" "CBFA2T2" "ENSG00000078699"
"45087" "hsa-miR-941" "SDF4" "ENSG00000078808"
"45589" "hsa-miR-941" "CIC" "ENSG00000079432"
"45685" "hsa-miR-146a-3p" "KIF22" "ENSG00000079616"
"45686" "hsa-miR-146a-5p" "KIF22" "ENSG00000079616"
"45851" "hsa-miR-1-3p" "EPB41L2" "ENSG00000079819"
"45882" "hsa-miR-100-5p" "RIMS1" "ENSG00000079841"
"46497" "hsa-miR-941" "SESN1" "ENSG00000080546"
"47621" "hsa-miR-217" "CXCL2" "ENSG00000081041"
"47622" "hsa-miR-27b-3p" "CXCL2" "ENSG00000081041"
"47633" "hsa-miR-769-5p" "CXCL2" "ENSG00000081041"
"47642" "hsa-miR-1291" "TCF7" "ENSG00000081059"
"47757" "hsa-miR-16-5p" "ARG2" "ENSG00000081181"
"47767" "hsa-miR-100-5p" "MEF2C" "ENSG00000081189"
"47792" "hsa-miR-99a-5p" "MEF2C" "ENSG00000081189"
"47972" "hsa-miR-941" "JMJD4" "ENSG00000081692"
"48287" "hsa-miR-16-5p" "CCNT2" "ENSG00000082258"
"48463" "hsa-miR-155-5p" "FAM135A" "ENSG00000082269"
"48709" "hsa-miR-23b-3p" "TRAF5" "ENSG00000082512"
"48726" "hsa-miR-100-5p" "MRPL22" "ENSG00000082515"
"48736" "hsa-miR-99a-5p" "MRPL22" "ENSG00000082515"
"48952" "hsa-miR-145-5p" "GSK3B" "ENSG00000082701"
"50111" "hsa-miR-124-3p" "PLOD1" "ENSG00000083444"
"50161" "hsa-miR-124-3p" "DIS3" "ENSG00000083520"
"50279" "hsa-miR-1-3p" "OXCT1" "ENSG00000083720"
"50800" "hsa-miR-124-3p" "CHMP2B" "ENSG00000083937"
"51223" "hsa-miR-155-5p" "HAL" "ENSG00000084110"
"51725" "hsa-miR-33a-5p" "NCOA1" "ENSG00000084676"
"51996" "hsa-miR-124-3p" "CD59" "ENSG00000085063"
"52392" "hsa-miR-638" "WDR47" "ENSG00000085433"
"52575" "hsa-miR-326" "ABCB1" "ENSG00000085563"
"52710" "hsa-miR-1-3p" "CTTN" "ENSG00000085733"
"52714" "hsa-miR-182-5p" "CTTN" "ENSG00000085733"
"52739" "hsa-miR-145-5p" "WNT11" "ENSG00000085741"
"52861" "hsa-miR-124-3p" "ORC1" "ENSG00000085840"
"53135" "hsa-miR-146a-3p" "RAD54L" "ENSG00000085999"
"53136" "hsa-miR-146a-5p" "RAD54L" "ENSG00000085999"
"53514" "hsa-miR-100-5p" "FOLH1" "ENSG00000086205"
"53518" "hsa-miR-99a-5p" "FOLH1" "ENSG00000086205"
"53585" "hsa-miR-100-5p" "EPDR1" "ENSG00000086289"
"54483" "hsa-let-7b-5p" "BAX" "ENSG00000087088"
"54488" "hsa-miR-1246" "BAX" "ENSG00000087088"
"54493" "hsa-miR-135a-5p" "BAX" "ENSG00000087088"
"54495" "hsa-miR-1-3p" "BAX" "ENSG00000087088"
"54503" "hsa-miR-193a-3p" "BAX" "ENSG00000087088"
"54508" "hsa-miR-29b-3p" "BAX" "ENSG00000087088"
"54517" "hsa-miR-504-5p" "BAX" "ENSG00000087088"
"54528" "hsa-miR-7-5p" "BAX" "ENSG00000087088"
"54575" "hsa-miR-27a-5p" "GPI" "ENSG00000087095"
"54815" "hsa-miR-145-5p" "MMP2" "ENSG00000087245"
"54821" "hsa-miR-17-5p" "MMP2" "ENSG00000087245"
"54832" "hsa-miR-223-3p" "MMP2" "ENSG00000087245"
"54836" "hsa-miR-23b-3p" "MMP2" "ENSG00000087245"
"54853" "hsa-miR-326" "MMP2" "ENSG00000087245"
"54856" "hsa-miR-338-3p" "MMP2" "ENSG00000087245"
"54868" "hsa-miR-494-3p" "MMP2" "ENSG00000087245"
"55070" "hsa-miR-100-5p" "NID2" "ENSG00000087303"
"55080" "hsa-miR-99a-5p" "NID2" "ENSG00000087303"
"55288" "hsa-miR-1-3p" "GNAS" "ENSG00000087460"
"55563" "hsa-miR-124-3p" "AURKA" "ENSG00000087586"
"55567" "hsa-miR-138-5p" "AURKA" "ENSG00000087586"
"56082" "hsa-miR-369-5p" "DNMT3B" "ENSG00000088305"
"56258" "hsa-miR-21-5p" "DOCK3" "ENSG00000088538"
"56783" "hsa-miR-125a-5p" "P2RX7" "ENSG00000089041"
"56786" "hsa-miR-1275" "P2RX7" "ENSG00000089041"
"56799" "hsa-miR-588" "P2RX7" "ENSG00000089041"
"56856" "hsa-miR-124-3p" "ANAPC5" "ENSG00000089053"
"57170" "hsa-miR-941" "RPH3A" "ENSG00000089169"
"57211" "hsa-miR-10a-5p" "PEBP1" "ENSG00000089220"
"57614" "hsa-miR-29b-3p" "BIRC5" "ENSG00000089685"
"58467" "hsa-miR-941" "STRN4" "ENSG00000090372"
"58471" "hsa-miR-941" "IRAK3" "ENSG00000090376"
"58488" "hsa-miR-124-3p" "TFAP4" "ENSG00000090447"
"58769" "hsa-miR-124-3p" "PABPC4" "ENSG00000090621"
"58845" "hsa-miR-100-5p" "CD209" "ENSG00000090659"
"58851" "hsa-miR-99a-5p" "CD209" "ENSG00000090659"
"59865" "hsa-miR-941" "PLEKHG2" "ENSG00000090924"
"60179" "hsa-miR-31-3p" "SLC26A3" "ENSG00000091138"
"60236" "hsa-miR-941" "DLD" "ENSG00000091140"
"60882" "hsa-miR-941" "ZFHX4" "ENSG00000091656"
"60911" "hsa-miR-145-5p" "ESR1" "ENSG00000091831"
"60918" "hsa-miR-206" "ESR1" "ENSG00000091831"
"61040" "hsa-miR-30c-5p" "CEBPE" "ENSG00000092067"
"61041" "hsa-miR-100-5p" "SLC7A8" "ENSG00000092068"
"61054" "hsa-miR-99a-5p" "SLC7A8" "ENSG00000092068"
"61593" "hsa-miR-27a-3p" "SEMA6A" "ENSG00000092421"
"61678" "hsa-miR-124-3p" "SNAP23" "ENSG00000092531"
"62188" "hsa-miR-1291" "TGFB2" "ENSG00000092969"
"63172" "hsa-miR-23b-3p" "MAP3K1" "ENSG00000095015"
"63234" "hsa-miR-1-3p" "ARCN1" "ENSG00000095139"
"64232" "hsa-miR-21-5p" "HSP90AB1" "ENSG00000096384"
"64436" "hsa-miR-145-5p" "DSP" "ENSG00000096696"
"64505" "hsa-miR-124-3p" "SIRT1" "ENSG00000096717"
"65745" "hsa-miR-100-5p" "CIRBP" "ENSG00000099622"
"65754" "hsa-miR-138-5p" "CIRBP" "ENSG00000099622"
"66069" "hsa-miR-124-3p" "MISP" "ENSG00000099812"
"66105" "hsa-miR-941" "CEP170B" "ENSG00000099814"
"67007" "hsa-miR-941" "YPEL1" "ENSG00000100027"
"67012" "hsa-miR-124-3p" "SNRPD3" "ENSG00000100028"
"67029" "hsa-miR-124-3p" "PES1" "ENSG00000100029"
"67047" "hsa-let-7b-5p" "MAPK1" "ENSG00000100030"
"67078" "hsa-miR-126-3p" "MAPK1" "ENSG00000100030"
"67098" "hsa-miR-17-5p" "MAPK1" "ENSG00000100030"
"67129" "hsa-miR-20a-5p" "MAPK1" "ENSG00000100030"
"67205" "hsa-miR-494-3p" "MAPK1" "ENSG00000100030"
"67333" "hsa-miR-1-3p" "SLC25A1" "ENSG00000100075"
"67662" "hsa-miR-155-5p" "SOX10" "ENSG00000100146"
"68359" "hsa-miR-20a-5p" "TIMP3" "ENSG00000100234"
"68464" "hsa-miR-941" "SBF1" "ENSG00000100241"
"68965" "hsa-miR-92a-3p" "RPL3" "ENSG00000100316"
"68995" "hsa-miR-203a-3p" "RBFOX2" "ENSG00000100320"
"68999" "hsa-miR-22-3p" "RBFOX2" "ENSG00000100320"
"69003" "hsa-miR-320a" "RBFOX2" "ENSG00000100320"
"69004" "hsa-miR-320b" "RBFOX2" "ENSG00000100320"
"69051" "hsa-miR-761" "RBFOX2" "ENSG00000100320"
"69261" "hsa-miR-124-3p" "MYH9" "ENSG00000100345"
"69420" "hsa-miR-124-3p" "FOXRED2" "ENSG00000100350"
"70156" "hsa-miR-210-3p" "RBX1" "ENSG00000100387"
"70433" "hsa-miR-145-5p" "DESI1" "ENSG00000100418"
"71454" "hsa-miR-145-5p" "PLEK2" "ENSG00000100558"
"72178" "hsa-miR-23b-3p" "HIF1A" "ENSG00000100644"
"72207" "hsa-miR-382-5p" "HIF1A" "ENSG00000100644"
"72211" "hsa-miR-424-5p" "HIF1A" "ENSG00000100644"
"72310" "hsa-miR-124-3p" "SRSF5" "ENSG00000100650"
"72350" "hsa-miR-100-5p" "EIF5" "ENSG00000100664"
"72477" "hsa-miR-99a-5p" "EIF5" "ENSG00000100664"
"72787" "hsa-miR-200c-3p" "DICER1" "ENSG00000100697"
"74789" "hsa-miR-128-3p" "MMP9" "ENSG00000100985"
"74794" "hsa-miR-145-5p" "MMP9" "ENSG00000100985"
"74801" "hsa-miR-218-5p" "MMP9" "ENSG00000100985"
"74803" "hsa-miR-223-3p" "MMP9" "ENSG00000100985"
"74805" "hsa-miR-23b-3p" "MMP9" "ENSG00000100985"
"74812" "hsa-miR-494-3p" "MMP9" "ENSG00000100985"
"75106" "hsa-miR-493-3p" "HNF4A" "ENSG00000101076"
"75109" "hsa-miR-766-3p" "HNF4A" "ENSG00000101076"
"75164" "hsa-miR-941" "RIMS4" "ENSG00000101098"
"75169" "hsa-miR-21-5p" "PABPC1L" "ENSG00000101104"
"75365" "hsa-miR-941" "STK4" "ENSG00000101109"
"75630" "hsa-miR-145-5p" "BMP7" "ENSG00000101144"
"75718" "hsa-miR-16-5p" "DNAJC5" "ENSG00000101152"
"75777" "hsa-miR-1-3p" "NELFCD" "ENSG00000101158"
"76103" "hsa-miR-941" "ARFGAP1" "ENSG00000101199"
"76380" "hsa-miR-141-3p" "RASSF2" "ENSG00000101265"
"76392" "hsa-miR-200a-3p" "RASSF2" "ENSG00000101265"
"76394" "hsa-miR-200b-3p" "RASSF2" "ENSG00000101265"
"76396" "hsa-miR-200c-3p" "RASSF2" "ENSG00000101265"
"76402" "hsa-miR-429" "RASSF2" "ENSG00000101265"
"76542" "hsa-miR-21-5p" "CDS2" "ENSG00000101290"
"76608" "hsa-miR-941" "HM13" "ENSG00000101294"
"76793" "hsa-miR-155-5p" "PAK7" "ENSG00000101349"
"77012" "hsa-miR-145-5p" "JAG1" "ENSG00000101384"
"77151" "hsa-miR-122-5p" "E2F1" "ENSG00000101412"
"77158" "hsa-miR-1291" "E2F1" "ENSG00000101412"
"77215" "hsa-miR-34a-5p" "E2F1" "ENSG00000101412"
"77229" "hsa-miR-622" "E2F1" "ENSG00000101412"
"77270" "hsa-miR-941" "PXMP4" "ENSG00000101417"
"78172" "hsa-miR-941" "RNF125" "ENSG00000101695"
"78495" "hsa-miR-941" "RIOK3" "ENSG00000101782"
"78531" "hsa-miR-525-3p" "PSMD10" "ENSG00000101843"
"78705" "hsa-miR-100-5p" "MID1" "ENSG00000101871"
"78958" "hsa-miR-100-5p" "XIAP" "ENSG00000101966"
"79282" "hsa-miR-1-3p" "CCDC22" "ENSG00000101997"
"79334" "hsa-miR-1-3p" "PLS3" "ENSG00000102024"
"79801" "hsa-miR-1-3p" "PQBP1" "ENSG00000102103"
"79818" "hsa-miR-1-3p" "EMD" "ENSG00000102119"
"79995" "hsa-miR-100-5p" "CD99L2" "ENSG00000102181"
"80020" "hsa-miR-100-5p" "EEA1" "ENSG00000102189"
"80093" "hsa-miR-941" "EEA1" "ENSG00000102189"
"80095" "hsa-miR-99a-5p" "EEA1" "ENSG00000102189"
"80407" "hsa-miR-145-5p" "TIMP1" "ENSG00000102265"
"80412" "hsa-miR-218-5p" "TIMP1" "ENSG00000102265"
"80893" "hsa-miR-141-3p" "KLF5" "ENSG00000102554"
"81058" "hsa-miR-1291" "FGF9" "ENSG00000102678"
"81186" "hsa-miR-587" "FLT1" "ENSG00000102755"
"81540" "hsa-miR-1291" "MAPK3" "ENSG00000102882"
"81542" "hsa-miR-17-5p" "MAPK3" "ENSG00000102882"
"82301" "hsa-miR-141-3p" "VAC14" "ENSG00000103043"
"82306" "hsa-miR-200a-3p" "VAC14" "ENSG00000103043"
"82308" "hsa-miR-200b-3p" "VAC14" "ENSG00000103043"
"82310" "hsa-miR-200c-3p" "VAC14" "ENSG00000103043"
"82312" "hsa-miR-429" "VAC14" "ENSG00000103043"
"82324" "hsa-miR-941" "HAS3" "ENSG00000103044"
"82343" "hsa-miR-138-5p" "SLC7A6OS" "ENSG00000103061"
"82527" "hsa-miR-1291" "AXIN1" "ENSG00000103126"
"82642" "hsa-miR-124-3p" "USP10" "ENSG00000103194"
"82868" "hsa-miR-1-3p" "ABCC1" "ENSG00000103222"
"83690" "hsa-miR-941" "BFAR" "ENSG00000103429"
"83827" "hsa-miR-941" "QPRT" "ENSG00000103485"
"84304" "hsa-miR-138-2-3p" "SLC6A2" "ENSG00000103546"
"84305" "hsa-miR-148a-3p" "SLC6A2" "ENSG00000103546"
"84306" "hsa-miR-22-3p" "SLC6A2" "ENSG00000103546"
"84307" "hsa-miR-22-5p" "SLC6A2" "ENSG00000103546"
"84308" "hsa-miR-339-3p" "SLC6A2" "ENSG00000103546"
"84309" "hsa-miR-339-5p" "SLC6A2" "ENSG00000103546"
"84310" "hsa-miR-488-3p" "SLC6A2" "ENSG00000103546"
"84311" "hsa-miR-488-5p" "SLC6A2" "ENSG00000103546"
"85083" "hsa-miR-34a-5p" "TJP1" "ENSG00000104067"
"85106" "hsa-miR-638" "TJP1" "ENSG00000104067"
"85204" "hsa-let-7e-5p" "EIF3J" "ENSG00000104131"
"85682" "hsa-miR-1291" "FZD3" "ENSG00000104290"
"85988" "hsa-miR-941" "SFRP1" "ENSG00000104332"
"86293" "hsa-miR-141-3p" "STK3" "ENSG00000104375"
"86467" "hsa-miR-10a-5p" "NDRG1" "ENSG00000104419"
"86746" "hsa-miR-124-3p" "CHRAC1" "ENSG00000104472"
"86748" "hsa-miR-1-3p" "CHRAC1" "ENSG00000104472"
"87660" "hsa-miR-10a-5p" "NEFM" "ENSG00000104722"
"87661" "hsa-miR-10b-5p" "NEFM" "ENSG00000104722"
"87774" "hsa-miR-34a-5p" "MCM4" "ENSG00000104738"
"88733" "hsa-miR-941" "DMPK" "ENSG00000104936"
"89163" "hsa-miR-1291" "CCNE1" "ENSG00000105173"
"89205" "hsa-miR-200b-3p" "CCNE1" "ENSG00000105173"
"89232" "hsa-miR-377-3p" "CCNE1" "ENSG00000105173"
"90167" "hsa-miR-15a-5p" "BBC3" "ENSG00000105327"
"90169" "hsa-miR-16-5p" "BBC3" "ENSG00000105327"
"90202" "hsa-miR-145-5p" "TGFB1" "ENSG00000105329"
"90204" "hsa-miR-199a-3p" "TGFB1" "ENSG00000105329"
"90205" "hsa-miR-199a-5p" "TGFB1" "ENSG00000105329"
"90477" "hsa-miR-941" "PTPRS" "ENSG00000105426"
"90585" "hsa-miR-941" "KDELR1" "ENSG00000105438"
"90720" "hsa-miR-100-5p" "SIGLEC6" "ENSG00000105492"
"90723" "hsa-miR-99a-5p" "SIGLEC6" "ENSG00000105492"
"90752" "hsa-miR-138-5p" "RAB3D" "ENSG00000105514"
"91247" "hsa-miR-133a-3p" "PIK3R2" "ENSG00000105647"
"91567" "hsa-miR-1-3p" "SUGP1" "ENSG00000105705"
